block,streetName,streetType,stretTypeNum,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,classnum,flushOilNum,class,pavement,streetID,NumofYrs
1100,LEMOYNE,AVE,6,,4,2,2,913,36,11/1/1999,1985,F,1,3,Local,6,13001392,14
1100,LEMOYNE,AVE,6,,4,2,2,913,36,11/1/1999,1985,F,1,3,Local,6,12575544,14
1100,LODI,ST,3,,8,4,4,160,40,12/1/1999,1999,F,3,3,MA,6,12580024,0
1100,MADISON,ST,3,,6,4,2,438,30,1/1/2016,1987,F,1,3,Local,6,12578144,29
1100,MCBRIDE,ST,3,S,7,3,4,351,30,1/1/2016,1999,F,1,3,Local,,12577468,17
1100,MEADOWBROOK,DR,4,,5,2,4,512,40,1/1/2016,1999,F,3,3,MA,6,12578538,17
1100,MEADOWBROOK,DR,4,,5,2,4,512,40,1/1/2016,1999,F,3,3,MA,6,13001945,17
1100,MEADOWBROOK,DR,4,,5,2,4,512,40,1/1/2016,1999,F,3,3,MA,6,12578553,17
1100,MIDLAND,AVE,6,,8,5,4,348,,1/1/2016,1999,F,3,3,MA,,12573201,17
1100,MILTON,AVE,6,,5,2,4,,35,1/1/2016,1985,F,2,3,CO,6,12574862,31
1100,MILTON,AVE,6,,5,2,4,,35,1/1/2016,1985,F,2,3,CO,6,13002302,31
1100,MONTGOMERY,ST,3,,4,2,2,230,29,3/1/2000,1985,O,1,2,Local,3,12577346,15
1100,NORTHCLIFFE,RD,5,,8,4,5,,,12/1/2000,1985,O,1,2,Local,3,12581225,15
1100,OAK,ST,3,,10,5,5,587,27,11/1/2000,2000,F,2,3,CO,6,13018702,0
1100,OAK,ST,3,,10,5,5,587,27,11/1/2000,2000,F,2,3,CO,6,12580260,0
1100,ONONDAGA,ST,3,W,6,3,3,,34,12/1/1999,1985,F,3,3,MA,,12573065,14
1100,PARK,ST,3,,5,3,3,,34,1/1/2000,1985,F,2,3,CO,6,12580049,15
1100,PARK,ST,3,,5,3,3,,34,1/1/2000,1985,F,2,3,CO,6,12580139,15
1100,POND,ST,3,,10,5,5,295,27,12/1/1999,1999,OF,2,5,CO,6,12580226,0
1100,RUGBY,RD,5,,4,2,3,330,24,3/1/2000,1985,O,1,2,Local,3,12580253,15
1100,SALINA,ST,3,N,5,2,3,,70,12/1/1999,1985,F,3,3,MA,6,12575163,14
1100,SALINA,ST,3,S,8,4,4,,56,12/1/1999,1999,F,1,3,Local,6,12577344,0
1100,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,13028247,0
1100,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,13028246,0
1100,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,13001926,0
1100,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,12578894,0
1100,SOUTH,AVE,6,,6,3,4,,34,12/1/1999,1999,F,3,3,MA,6,12573174,0
1100,SOUTH,AVE,6,,6,3,4,,34,12/1/1999,1999,F,3,3,MA,6,13002136,0
1100,SPRING,ST,3,,10,5,5,495,27,11/1/2000,2000,F,1,3,Local,6,12575316,0
1100,STATE,ST,3,N,6,3,3,,,3/1/2000,1999,F,3,3,MA,,12575166,1
1100,STATE,ST,3,N,6,3,3,,,3/1/2000,1999,F,3,3,MA,,13001384,1
1100,STATE,ST,3,S,6,4,2,,40,1/1/2016,1987,F,4,3,PA,6,12577398,29
1100,STOLP,AVE,6,,4,2,3,282,35,12/1/1999,1985,F,1,3,Local,6,12572909,14
1100,SUNNYCREST,RD,5,,5,3,3,,24,12/1/2000,1985,,1,1,Local,6,12581145,15
1100,TEALL,AVE,6,,8,4,4,,30,12/1/1999,1999,F,4,3,PA,6,12580418,0
1100,TEALL,AVE,6,,8,4,4,,30,12/1/1999,1999,F,4,3,PA,6,12580417,0
1100,TOWNSEND,ST,3,N,10,5,3,477,30,12/1/1999,1999,F,1,3,Local,6,12575175,0
1100,TURTLE,ST,3,,8,4,4,,27,11/1/1999,1999,O,1,2,Local,3,12575545,0
1100,VALLEY,DR,4,,6,3,4,293,30,12/1/1999,1988,F,3,3,MA,3,12571778,11
1100,VALLEY,DR,4,,6,3,4,293,30,12/1/1999,1988,F,3,3,MA,3,13020785,11
1100,WADSWORTH,ST,3,,4,2,4,585,27,12/1/1999,1983,F,2,3,CO,6,12580615,16
1100,WADSWORTH,ST,3,,4,2,4,585,27,12/1/1999,1983,F,2,3,CO,6,12580708,16
1100,WASHINGTON,ST,3,E,5,3,2,,,3/1/2000,1985,F,1,3,Local,,12578233,15
1100,WATER,ST,3,E,5,3,3,,,12/1/2000,1985,F,1,3,Local,,12578234,15
1100,WESTCOTT,ST,3,,6,3,3,,30,1/1/2016,1985,F,2,3,CO,6,12578389,31
1100,WESTMORELAND,AVE,6,,5,2,4,3960,26,12/1/1999,1985,F,1,3,Local,6,13013242,14
1100,WESTMORELAND,AVE,6,,5,2,4,3960,26,12/1/1999,1985,F,1,3,Local,6,12578415,14
1100,WESTMORELAND,AVE,6,,5,2,4,3960,26,12/1/1999,1985,F,1,3,Local,6,12578412,14
1100,WESTMORELAND,AVE,6,,5,2,4,,27.5,12/1/1999,1985,F,1,3,Local,6,13013242,14
1100,WESTMORELAND,AVE,6,,5,2,4,,27.5,12/1/1999,1985,F,1,3,Local,6,12578415,14
1100,WESTMORELAND,AVE,6,,5,2,4,,27.5,12/1/1999,1985,F,1,3,Local,6,12578412,14
1100,WILLIS,AVE,6,,6,3,3,550,36,1/1/2016,1985,F,1,3,Local,,12574855,31
1100,WILLIS,AVE,6,,6,3,3,550,36,1/1/2016,1985,F,1,3,Local,,12574854,31
1100,WOLF,ST,3,,7,4,3,550,42,11/1/1999,1989,F,3,3,MA,6,12575542,10
1100,WOLF,ST,3,,8,4,5,,42,1/1/2016,1985,F,1,3,Local,,12575542,31
1200,ADAMS,ST,3,E,6,3,3,499,28,12/1/1999,1985,F,3,3,MA,6,12578118,14
1200,ALMOND,ST,3,,3,2,1,411,40,3/1/2000,1985,F,1,3,Local,4,13007064,15
1200,BELDEN,AVE,6,W,8,4,4,630,25,2/1/2000,1985,F,1,3,Local,6,12573545,15
1200,BELLEVUE,AVE,6,,7,4,4,469,30,11/1/1999,1999,F,2,3,CO,6,12572967,0
1200,BELLEVUE,AVE,6,,7,4,4,469,30,11/1/1999,1999,F,2,3,CO,6,13013121,0
1200,BELLEVUE,AVE,6,,7,4,4,469,30,11/1/1999,1999,F,2,3,CO,6,12572936,0
1200,BURNET,AVE,6,,6,3,4,411,34,12/1/1999,1999,F,3,3,MA,6,12578347,0
1200,BUTTERNUT,ST,3,,5,3,2,381,,12/1/2000,1985,F,3,3,MA,6,12580237,15
1200,BUTTERNUT,ST,3,,5,3,2,381,,12/1/2000,1985,F,3,3,MA,6,12580232,15
1200,BUTTERNUT,ST,3,,5,3,2,381,,12/1/2000,1985,F,3,3,MA,6,13018754,15
1200,CALEB,AVE,6,,6,3,4,297,27,12/1/2000,1985,O,1,2,Local,3,12581132,15
1200,CANAL,ST,3,,3,3,2,1610,31,3/1/2000,1999,F,1,3,Local,4,13001865,1
1200,CARBON,ST,3,,6,4,3,453,27,12/1/1999,1985,F,1,3,Local,,12575252,14
1200,CARBON,ST,3,,6,4,3,453,27,12/1/1999,1985,F,1,3,Local,,12575261,14
1200,COLVIN,ST,3,E,5,3,3,470,36,1/1/2016,1985,F,3,3,MA,6,12576986,31
1200,COLVIN,ST,3,W,6,3,3,327,,12/1/1999,1985,F,3,3,MA,,12572120,14
1200,COURT,ST,3,,10,5,5,380,35,11/1/2000,2000,F,3,3,MA,6,13018844,0
1200,COURT,ST,3,,10,5,5,380,35,11/1/2000,2000,F,3,3,MA,6,12580565,0
1200,COURT,ST,3,,10,5,5,380,35,11/1/2000,2000,F,3,3,MA,6,12580560,0
1200,CUMBERLAND,AVE,6,,8,4,4,820,26,12/1/1999,1985,,1,1,Local,3,12577145,14
1200,ERIE,BLVD,10,E,6,3,3,627,56,1/1/2016,1985,F,4,3,PA,6,12578255,31
1200,ERIE,BLVD,10,E,6,3,3,627,56,1/1/2016,1985,F,4,3,PA,6,12578252,31
1200,EUCLID,AVE,6,,6,3,3,280,39,12/1/1999,1985,F,3,3,MA,6,12578523,14
1200,FAYETTE,ST,3,E,6,3,4,550,,12/1/1999,1999,F,3,3,MA,6,12578157,0
1200,FAYETTE,ST,3,W,9,4,5,550,30,2/1/2000,1999,F,1,3,Local,,12573446,1
1200,FIRST NORTH,ST,3,,4,2,3,453,36,12/1/1999,1985,F,1,3,Local,6,12575313,14
1200,GEDDES,ST,3,S,8,4,4,360,36,1/1/2016,1999,F,3,3,MA,6,12573056,17
1200,GENESEE,ST,3,E,6,3,4,378,42,12/1/1999,1988,F,4,3,PA,6,12578147,11
1200,GENESEE,ST,3,W,6,3,3,1010,,1/1/2016,1985,F,4,3,PA,,12573532,31
1200,GENESEE,ST,3,W,6,3,3,1010,,1/1/2016,1985,F,4,3,PA,,12573506,31
1200,GLENWOOD,AVE,6,,6,3,3,500,,12/1/1999,1985,,3,1,MA,6,12572890,14
1200,HARRISON,ST,3,,5,3,3,390,30,1/1/2016,1985,F,1,3,Local,6,12578124,31
1200,HAWLEY,AVE,6,,6,3,4,330,,12/1/1999,1985,F,1,3,Local,6,12578338,14
1200,HIGHLAND,ST,3,,7,4,4,500,27,12/1/2000,1985,O,1,2,Local,3,12580271,15
1200,HIGHLAND,ST,3,,7,4,4,500,27,12/1/2000,1985,O,1,2,Local,3,12580270,15
1200,JAMES,ST,3,,5,3,3,624,,12/1/2000,1985,F,4,3,PA,6,12580354,15
1200,JAMESVILLE,AVE,6,,6,3,3,1055,,12/1/1999,1999,,2,1,CO,,12576926,0
1200,LANCASTER,AVE,6,,8,4,4,282,36,12/1/1999,1986,F,1,3,Local,,12577526,13
1200,LANCASTER,AVE,6,,8,4,4,282,36,12/1/1999,1986,F,1,3,Local,,12577523,13
1200,LEMOYNE,AVE,6,,6,2,4,360,36,11/1/1999,1999,F,3,3,MA,,12575558,0
1200,LODI,ST,3,,8,4,5,313,40,12/1/1999,1999,F,3,3,MA,6,12580026,0
1200,MADISON,ST,3,,7,3,4,750,30,1/1/2016,1987,F,1,3,Local,6,12578150,29
1200,MCBRIDE,ST,3,S,6,3,3,320,30,1/1/2016,1999,F,1,3,Local,,12577466,17
1200,MEADOWBROOK,DR,4,,5,2,4,676,40,1/1/2016,1999,F,3,3,MA,6,12578559,17
1200,MEADOWBROOK,DR,4,,5,2,4,676,40,1/1/2016,1999,F,3,3,MA,6,13001947,17
1200,MEADOWBROOK,DR,4,,5,2,4,676,40,1/1/2016,1999,F,3,3,MA,6,12578554,17
1200,MEADOWBROOK,DR,4,,5,2,4,676,40,1/1/2016,1999,F,3,3,MA,6,13013245,17
1200,MIDLAND,AVE,6,,8,4,5,285,,1/1/2016,1999,F,3,3,MA,,12577226,17
1200,MILTON,AVE,6,,4,2,2,,35,1/1/2016,1985,F,3,3,MA,6,12574856,31
1200,MILTON,AVE,6,,4,2,2,,35,1/1/2016,1985,F,3,3,MA,6,12574840,31
1200,NORTHCLIFFE,RD,5,,7,3,4,,,12/1/2000,1985,O,1,2,Local,3,13012209,15
1200,NORTHCLIFFE,RD,5,,7,3,4,,,12/1/2000,1985,O,1,2,Local,3,12581226,15
1200,NORTHCLIFFE,RD,5,,7,3,4,,,12/1/2000,1985,O,1,2,Local,3,13012208,15
1200,OAK,ST,3,,10,5,5,293,27,11/1/2000,2000,F,2,3,CO,6,12580264,0
1200,ONONDAGA,ST,3,W,6,3,3,,34,12/1/1999,1985,F,3,3,MA,,12573049,14
1200,PARK,ST,3,,6,3,3,,33,12/1/1999,1989,F,2,3,CO,6,12575293,10
1200,SALINA,ST,3,N,5,3,2,,42,12/1/2000,1985,F,3,3,MA,6,12575273,15
1200,SALINA,ST,3,N,6,3,3,,70,12/1/1999,1985,F,3,3,MA,6,12575273,14
1200,SALINA,ST,3,S,7,3,4,,56,12/1/1999,1999,F,1,3,Local,6,12577340,0
1200,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,12578948,0
1200,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,O,3,2,MA,3,12578944,0
1200,SOUTH,AVE,6,,6,3,3,,34,12/1/1999,1999,F,3,3,MA,6,12573173,0
1200,SOUTH,AVE,6,,6,3,3,,34,12/1/1999,1999,F,3,3,MA,6,13028529,0
1200,SPRING,ST,3,,10,5,5,495,36,11/1/2000,2000,F,1,3,Local,6,12575308,0
1200,STATE,ST,3,N,6,3,3,,,3/1/2000,1985,F,3,3,MA,,12575143,15
1200,STATE,ST,3,S,6,4,2,,40,1/1/2016,1987,F,4,3,PA,6,12577357,29
1200,STATE,ST,3,S,6,4,2,,40,1/1/2016,1987,F,4,3,PA,6,13002509,29
1200,STATE,ST,3,S,6,4,2,,40,1/1/2016,1987,F,4,3,PA,6,13002516,29
1200,STOLP,AVE,6,,8,4,4,354,35,12/1/1999,1985,O,1,2,Local,3,12572908,14
1200,SUNNYCREST,RD,5,,6,3,4,,24,12/1/2000,1999,O,1,2,Local,3,12581147,1
1200,TEALL,AVE,6,,7,3,4,,30,12/1/1999,1999,F,4,3,PA,6,12580420,0
1200,TEALL,AVE,6,,7,3,4,,30,12/1/1999,1999,F,4,3,PA,6,12580421,0
1200,TEALL,AVE,6,,7,3,4,,30,12/1/1999,1999,F,4,3,PA,6,12580427,0
1200,TEALL,AVE,6,,7,3,4,,30,12/1/1999,1999,F,4,3,PA,6,12580431,0
1200,VALLEY,DR,4,,6,3,4,290,30,12/1/1999,1988,F,3,3,MA,3,12571777,11
1200,WADSWORTH,ST,3,,4,2,4,700,27,12/1/1999,1983,F,2,3,CO,6,12580706,16
1200,WADSWORTH,ST,3,,4,2,4,700,27,12/1/1999,1983,F,2,3,CO,6,13028373,16
1200,WADSWORTH,ST,3,,4,2,4,700,27,12/1/1999,1983,F,2,3,CO,6,13028363,16
1200,WASHINGTON,ST,3,E,6,3,4,,,12/1/1999,1985,F,1,3,Local,6,12578158,14
1200,WATER,ST,3,E,5,3,3,,,12/1/2000,1985,F,1,3,Local,6,12578250,15
1200,WESTCOTT,ST,3,,6,3,3,,30,1/1/2016,1985,,2,1,CO,,12578384,31
1200,WESTMORELAND,AVE,6,,8,4,5,552,26,1/1/2016,1999,,1,1,Local,3,12578403,17
1200,WILLIS,AVE,6,,10,5,5,367,36,12/1/1999,1999,F,1,3,Local,6,12574865,0
1300,ADAMS,ST,3,E,6,3,3,440,28,12/1/1999,1985,F,1,3,Local,6,12578119,14
1300,BELLEVUE,AVE,6,,7,4,4,402,30,11/1/1999,1999,F,2,3,CO,6,12572935,0
1300,BROAD,ST,3,,10,5,5,293,31,11/1/2000,2000,O,2,2,CO,3,12578455,0
1300,BROAD,ST,3,,10,5,5,293,31,11/1/2000,2000,O,2,2,CO,3,12578453,0
1300,BURNET,AVE,6,,8,4,4,719,34,12/1/1999,1999,F,3,3,MA,6,12578354,0
1300,BUTTERNUT,ST,3,,5,3,2,1104,,12/1/2000,1985,F,3,3,MA,6,12580238,15
1300,BUTTERNUT,ST,3,,5,3,2,1104,,12/1/2000,1985,F,3,3,MA,6,12580266,15
1300,BUTTERNUT,ST,3,,5,3,2,1104,,12/1/2000,1985,F,3,3,MA,6,12580268,15
1300,BUTTERNUT,ST,3,,5,3,2,1104,,12/1/2000,1985,F,3,3,MA,6,12580240,15
1300,CALEB,AVE,6,,7,3,4,330,27,12/1/2000,1985,O,1,2,Local,3,12581134,15
1300,CARBON,ST,3,,6,3,3,435,27,12/1/1999,1985,F,1,3,Local,,12575243,14
1300,COLVIN,ST,3,E,8,4,4,2012,36,12/1/1999,1985,F,3,3,MA,6,12577020,14
1300,COLVIN,ST,3,E,8,4,4,2012,36,12/1/1999,1985,F,3,3,MA,6,12577016,14
1300,COLVIN,ST,3,E,8,4,4,2012,36,12/1/1999,1985,F,3,3,MA,6,12577017,14
1300,COLVIN,ST,3,W,7,3,4,303,,12/1/1999,1985,F,1,3,Local,,12572118,14
1300,COMSTOCK,AVE,6,,8,4,4,885,29,1/1/2016,1999,,2,1,CO,,13002092,17
1300,COURT,ST,3,,10,5,5,375,36,11/1/2000,2000,F,3,3,MA,6,12580573,0
1300,COURT,ST,3,,10,5,5,375,36,11/1/2000,2000,F,3,3,MA,6,12580570,0
1300,COURT,ST,3,,10,5,5,375,36,11/1/2000,2000,F,3,3,MA,6,12580567,0
1300,CUMBERLAND,AVE,6,,8,4,4,425,26,12/1/1999,1985,,1,1,Local,3,12577141,14
1300,ERIE,BLVD,10,E,5,2,3,525,56,1/1/2016,1985,F,4,3,PA,6,12578259,31
1300,EUCLID,AVE,6,,6,3,3,504,39,12/1/1999,1985,F,3,3,MA,6,12578524,14
1300,FAYETTE,ST,3,E,6,3,4,550,,12/1/1999,1999,F,3,3,MA,6,12578161,0
1300,FAYETTE,ST,3,W,7,4,3,800,30,2/1/2000,1985,F,1,3,Local,,12573413,15
1300,FIRST NORTH,ST,3,,5,2,3,459,36,12/1/1999,1985,F,1,3,Local,6,12575314,14
1300,GEDDES,ST,3,S,8,4,4,428,36,1/1/2016,1999,F,3,3,MA,6,12573050,17
1300,GEDDES,ST,3,S,8,4,4,428,36,1/1/2016,1999,F,3,3,MA,6,13013128,17
1300,GENESEE,ST,3,E,6,3,3,219,42,12/1/1999,1988,F,4,3,PA,6,12578148,11
1300,GENESEE,ST,3,W,7,3,4,343,,1/1/2016,1985,F,4,3,PA,,13002346,31
1300,GENESEE,ST,3,W,7,3,4,343,,1/1/2016,1985,F,4,3,PA,,12573504,31
1300,GLENCOVE,RD,5,,8,4,5,339,,1/1/2016,1985,,1,1,Local,,12581205,31
1300,GLENCOVE,RD,5,,8,4,5,348,29,12/1/1999,1999,O,1,2,Local,3,12581205,0
1300,GLENWOOD,AVE,6,,5,3,3,900,,12/1/1999,1985,,3,1,MA,6,12572887,14
1300,GRANT,BLVD,10,,8,4,4,295,35,1/1/2000,1985,F,3,3,MA,6,12580476,15
1300,GRANT,BLVD,10,,8,4,4,295,35,1/1/2000,1985,F,3,3,MA,6,12580475,15
1300,HAWLEY,AVE,6,,6,3,4,260,,12/1/1999,1985,F,1,3,Local,6,12578339,14
1300,HIGHLAND,ST,3,,6,4,4,100,27,12/1/2000,1985,O,1,2,Local,3,12580276,15
1300,HIGHLAND,ST,3,,6,4,4,100,27,12/1/2000,1985,O,1,2,Local,3,12580277,15
1300,JAMES,ST,3,,6,3,3,219,,12/1/2000,1985,F,4,3,PA,6,12580356,15
1300,JAMES,ST,3,,6,3,3,219,,12/1/2000,1985,F,4,3,PA,6,13016171,15
1300,JAMESVILLE,AVE,6,,4,2,3,1014,22,12/1/1999,1999,,1,1,Local,3,13028603,0
1300,JAMESVILLE,AVE,6,,4,2,3,1014,22,12/1/1999,1999,,1,1,Local,3,12576927,0
1300,LANCASTER,AVE,6,,7,4,4,1129,36,12/1/1999,1986,F,1,3,Local,,12577522,13
1300,LEMOYNE,AVE,6,,5,2,4,440,36,11/1/1999,1999,F,3,3,MA,,12575562,0
1300,LEMOYNE,AVE,6,,5,2,4,440,36,11/1/1999,1999,F,3,3,MA,,12575561,0
1300,LODI,ST,3,,7,3,4,554,40,12/1/1999,1999,F,3,3,MA,6,12580030,0
1300,MADISON,ST,3,,4,2,2,697,27,1/1/2016,1985,F,1,3,Local,6,12578192,31
1300,MCBRIDE,ST,3,S,9,5,5,347,30,1/1/2016,1999,F,1,3,Local,6,12577448,17
1300,MEADOWBROOK,DR,4,,8,4,4,597,40,1/1/2016,1999,F,3,3,MA,6,13011020,17
1300,MEADOWBROOK,DR,4,,8,4,4,597,40,1/1/2016,1999,F,3,3,MA,6,12578564,17
1300,MEADOWBROOK,DR,4,,8,4,4,597,40,1/1/2016,1999,F,3,3,MA,6,13011011,17
1300,MEADOWBROOK,DR,4,,8,4,4,597,40,1/1/2016,1999,F,3,3,MA,6,12578562,17
1300,MEADOWBROOK,DR,4,,8,4,4,597,40,1/1/2016,1999,F,3,3,MA,6,13001951,17
1300,MIDLAND,AVE,6,,8,4,5,370,,1/1/2016,1999,F,3,3,MA,,12577222,17
1300,MIDLAND,AVE,6,,8,4,5,370,,1/1/2016,1999,F,3,3,MA,,13002129,17
1300,MILTON,AVE,6,,3,2,2,,35,1/1/2016,1985,F,3,3,MA,6,12574847,31
1300,MILTON,AVE,6,,6,3,3,,,1/1/2016,1985,F,1,3,Local,,12574847,31
1300,NORTHCLIFFE,RD,5,,6,3,3,,,12/1/2000,1985,O,1,2,Local,3,12581238,15
1300,OAK,ST,3,,10,5,5,660,27,11/1/2000,2000,F,2,3,CO,6,12580300,0
1300,ONONDAGA,ST,3,W,6,4,2,587,35,12/1/1999,1999,F,3,3,MA,6,12573046,0
1300,PARK,ST,3,,6,4,4,,33,12/1/1999,1989,F,2,3,CO,6,12575290,10
1300,SALT SPRINGS,RD,5,,7,4,4,,36,1/1/2016,1985,?,1,1,Local,3,13021209,31
1300,SALT SPRINGS,RD,5,,7,4,4,,36,1/1/2016,1985,?,1,1,Local,3,13021208,31
1300,SALT SPRINGS,RD,5,,7,4,4,,36,1/1/2016,1985,?,1,1,Local,3,12578953,31
1300,SOUTH,AVE,6,,7,3,4,,40,11/1/1999,1999,F,3,3,MA,6,13028531,0
1300,SOUTH,AVE,6,,7,3,4,,40,11/1/1999,1999,F,3,3,MA,6,13028530,0
1300,SOUTH,AVE,6,,7,3,4,,40,11/1/1999,1999,F,3,3,MA,6,12572123,0
1300,SPRING,ST,3,,10,5,5,460,36,11/1/2000,2000,F,1,3,Local,6,12575309,0
1300,STATE,ST,3,N,6,4,3,,,3/1/2000,1985,F,3,3,MA,,12575154,15
1300,STATE,ST,3,N,6,4,3,,,3/1/2000,1985,F,3,3,MA,,12575155,15
1300,STATE,ST,3,N,6,4,3,,,3/1/2000,1985,F,3,3,MA,,12575153,15
1300,STATE,ST,3,S,6,4,2,,32,1/1/2016,1987,F,4,3,PA,6,12577348,29
1300,STATE,ST,3,S,6,4,2,,32,1/1/2016,1987,F,4,3,PA,6,12577353,29
1300,SUNNYCREST,RD,5,,7,3,4,,24,12/1/2000,1985,O,1,2,Local,3,12581162,15
1300,TEALL,AVE,6,,8,4,4,,34,12/1/1999,1999,F,4,3,PA,6,12580512,0
1300,VALLEY,DR,4,,7,3,4,220,30,12/1/1999,1988,F,3,3,MA,3,12571774,11
1300,WASHINGTON,ST,3,E,8,4,4,,,12/1/1999,1985,F,1,3,Local,6,12578162,14
1300,WATER,ST,3,E,5,4,2,,,12/1/2000,1985,F,1,3,Local,6,12578257,15
1300,WESTCOTT,ST,3,,6,3,3,,30,1/1/2016,1985,,2,1,CO,,13002086,31
1300,WESTCOTT,ST,3,,6,3,3,,30,1/1/2016,1985,,2,1,CO,,12578366,31
1300,WESTMORELAND,AVE,6,,8,4,5,800,26,1/1/2016,1999,,1,1,Local,3,12578378,17
1300,WILLIS,AVE,6,,10,5,5,513,36,12/1/1999,1999,F,1,3,Local,6,12574851,0
1400,BELLEVUE,AVE,6,,7,4,3,330,30,11/1/1999,1999,F,2,3,CO,6,12572928,0
1400,BURNET,AVE,6,,8,4,4,763,34,12/1/1999,1999,F,3,3,MA,6,12578802,0
1400,BUTTERNUT,ST,3,,4,3,2,444,,12/1/2000,1985,F,3,3,MA,6,12580274,15
1400,BUTTERNUT,ST,3,,4,3,2,444,,12/1/2000,1985,F,3,3,MA,6,12580287,15
1400,BUTTERNUT,ST,3,,4,3,2,444,,12/1/2000,1985,F,3,3,MA,6,12580272,15
1400,CALEB,AVE,6,,6,3,4,321,27,12/1/2000,1985,O,1,2,Local,3,12581137,15
1400,COLVIN,ST,3,W,7,3,4,285,,12/1/1999,1985,F,1,3,Local,,12572058,14
1400,COMSTOCK,AVE,6,,8,5,4,370,29,1/1/2016,1999,,2,1,CO,,12576963,17
1400,COMSTOCK,AVE,6,,8,5,4,370,29,1/1/2016,1999,,2,1,CO,,12576960,17
1400,COURT,ST,3,,10,5,5,375,36,11/1/2000,2000,F,3,3,MA,6,12580598,0
1400,COURT,ST,3,,10,5,5,375,36,11/1/2000,2000,F,3,3,MA,6,12580599,0
1400,ERIE,BLVD,10,E,6,3,4,663,56,1/1/2016,1999,F,4,3,PA,6,12578302,17
1400,ERIE,BLVD,10,W,7,3,4,1500,,9/1/2000,1985,F,4,3,PA,,12573507,15
1400,EUCLID,AVE,6,,5,2,3,280,39,12/1/1999,1985,F,3,3,MA,6,12578552,14
1400,EUCLID,AVE,6,,5,2,3,280,39,12/1/1999,1985,F,3,3,MA,6,13013246,14
1400,EUCLID,AVE,6,,5,2,3,280,39,12/1/1999,1985,F,3,3,MA,6,12578537,14
1400,FAYETTE,ST,3,E,5,3,3,550,,1/1/2016,1999,F,3,3,MA,6,12578199,17
1400,FAYETTE,ST,3,W,7,3,4,600,30,2/1/2000,1985,,1,1,Local,,13010440,15
1400,FAYETTE,ST,3,W,7,3,4,600,30,2/1/2000,1985,,1,1,Local,,13010438,15
1400,FIRST NORTH,ST,3,,4,2,3,477,,12/1/1999,1985,F,1,3,Local,6,12575311,14
1400,GEDDES,ST,3,S,8,4,4,407,36,1/1/2016,1999,F,3,3,MA,6,12573045,17
1400,GEDDES,ST,3,S,8,4,4,407,36,1/1/2016,1999,F,3,3,MA,6,12573044,17
1400,GENESEE,ST,3,E,6,4,3,481,42,12/1/1999,1988,F,4,3,PA,6,12578152,11
1400,GENESEE,ST,3,W,6,3,3,510,,1/1/2016,1985,F,4,3,PA,,12573494,31
1400,GENESEE,ST,3,W,6,3,3,510,,1/1/2016,1985,F,4,3,PA,,12573489,31
1400,GLENCOVE,RD,5,,7,3,4,311,29,12/1/1999,1999,O,1,2,Local,3,12581207,0
1400,GLENWOOD,AVE,6,,5,3,3,500,,12/1/1999,1985,,2,1,CO,6,13002177,14
1400,GRANT,BLVD,10,,8,4,4,295,35,1/1/2000,1985,F,3,3,MA,6,12580312,15
1400,GRANT,BLVD,10,,8,4,4,295,35,1/1/2000,1985,F,3,3,MA,6,12580313,15
1400,HAWLEY,AVE,6,,7,3,4,367,,12/1/1999,1985,F,1,3,Local,6,12578341,14
1400,HIGHLAND,ST,3,,6,3,4,270,27,12/1/2000,1985,O,1,2,Local,3,12580285,15
1400,JAMES,ST,3,,6,3,3,354,,12/1/2000,1984,F,4,3,PA,6,12580409,16
1400,LANCASTER,AVE,6,,7,3,4,1024,36,12/1/1999,1986,F,1,3,Local,,13011034,13
1400,LANCASTER,AVE,6,,7,3,4,1024,36,12/1/1999,1986,F,1,3,Local,,12577514,13
1400,LEMOYNE,AVE,6,,6,3,4,290,36,11/1/1999,1999,F,3,3,MA,,12580591,0
1400,LODI,ST,3,,8,4,4,452,40,12/1/2000,1999,F,3,3,MA,6,12580029,1
1400,MADISON,ST,3,,4,3,2,301,27,1/1/2016,1985,F,1,3,Local,6,12578206,31
1400,MCBRIDE,ST,3,S,8,4,5,290,30,1/1/2016,1999,F,1,3,Local,6,12577425,17
1400,MCBRIDE,ST,3,S,8,4,5,290,30,1/1/2016,1999,F,1,3,Local,6,13012977,17
1400,MCBRIDE,ST,3,S,8,4,5,290,30,1/1/2016,1999,F,1,3,Local,6,12577447,17
1400,MEADOWBROOK,DR,4,,8,3,5,515,40,1/1/2016,1999,F,3,3,MA,6,13001952,17
1400,MEADOWBROOK,DR,4,,8,3,5,515,40,1/1/2016,1999,F,3,3,MA,6,12578572,17
1400,MIDLAND,AVE,6,,8,4,4,530,,1/1/2016,1999,F,3,3,MA,,12577220,17
1400,NORTHCLIFFE,RD,5,,8,4,5,,,12/1/2000,1999,O,1,2,Local,3,12581272,1
